SMILES,Tg
*Oc1ccc(C=C2CCCC(=Cc3ccc(OC(=O)c4ccc(C(*)=O)cc4)c(OC)c3)C2=O)cc1OC,0.5076128635631876
C1CC(C(C(C1)=Cc1cc(OC)c(OC(c2ccc(cc2)C(=O)*)=O)cc1)=O)=Cc1cc(OC)c(cc1)O*,0.5076128635631876
c1c(OC)c(ccc1C=C1C(=O)C(=Cc2cc(c(OC(=O)c3ccc(cc3)C(=O)*)cc2)OC)CCC1)O*,0.5076128635631876
O=C(*)c1ccc(C(=O)Oc2ccc(C=C3C(=O)C(=Cc4ccc(c(c4)OC)O*)CCC3)cc2OC)cc1,0.5076128635631876
C1C(C(=O)C(=Cc2ccc(O*)c(OC)c2)CC1)=Cc1cc(c(OC(c2ccc(C(*)=O)cc2)=O)cc1)OC,0.5076128635631876
O(C(c1ccc(C(=O)*)cc1)=O)c1c(cc(cc1)C=C1C(=O)C(CCC1)=Cc1cc(c(cc1)O*)OC)OC,0.5076128635631876
C1(CCCC(C1=O)=Cc1ccc(O*)c(c1)OC)=Cc1cc(c(cc1)OC(=O)c1ccc(cc1)C(*)=O)OC,0.5076128635631876
c1cc(C(=O)*)ccc1C(Oc1c(cc(C=C2C(=O)C(CCC2)=Cc2ccc(O*)c(OC)c2)cc1)OC)=O,0.5076128635631876
c1c(C(*)=O)ccc(c1)C(=O)Oc1c(OC)cc(C=C2C(=O)C(CCC2)=Cc2ccc(O*)c(c2)OC)cc1,0.5076128635631876
C1(C(C(=Cc2ccc(c(OC)c2)O*)CCC1)=O)=Cc1cc(c(OC(=O)c2ccc(C(=O)*)cc2)cc1)OC,0.5076128635631876
c1c(C=C2CCCC(=Cc3ccc(c(OC)c3)O*)C2=O)ccc(c1OC)OC(c1ccc(C(=O)*)cc1)=O,0.5076128635631876
*OC1=CC=C(C=C2CCCC(=CC3=CC=C(OC(=O)C4=CC=C(C(*)=O)C=C4)C(OC)=C3)C2=O)C=C1OC,0.5076128635631876
*CCN(*)C(=O)c1ccc(C)cc1,0.48357200013415613
*CCN(*)C(c1ccc(cc1)C)=O,0.48357200013415613
c1(C(N(CC*)*)=O)ccc(C)cc1,0.48357200013415613
c1(ccc(C(N(*)CC*)=O)cc1)C,0.48357200013415613
c1(ccc(C)cc1)C(N(*)CC*)=O,0.48357200013415613
C(CN(C(=O)c1ccc(cc1)C)*)*,0.48357200013415613
C(*)CN(*)C(c1ccc(C)cc1)=O,0.48357200013415613
c1(C)ccc(cc1)C(=O)N(CC*)*,0.48357200013415613
*N(C(=O)c1ccc(C)cc1)CC*,0.48357200013415613
*N(C(c1ccc(C)cc1)=O)CC*,0.48357200013415613
*CCN(*)C(=O)C1=CC=C(C)C=C1,0.48357200013415613
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc3)cc1)C2=O,0.6779996782935337
c1c(ccc(N2C(c3ccc(*)cc3C2=O)=O)c1)-c1ccc(cc1)-c1ccc(N2C(=O)c3ccc(cc3C2=O)C(=O)*)cc1,0.6779996782935337
C1(=O)N(c2ccc(-c3ccc(cc3)-c3ccc(cc3)N3C(=O)c4ccc(cc4C3=O)C(=O)*)cc2)C(=O)c2c1cc(*)cc2,0.6779996782935337
c1cc(ccc1-c1ccc(-c2ccc(cc2)N2C(=O)c3ccc(C(=O)*)cc3C2=O)cc1)N1C(c2c(C1=O)ccc(c2)*)=O,0.6779996782935337
c12c(C(=O)N(c3ccc(cc3)-c3ccc(cc3)-c3ccc(N4C(c5c(cc(*)cc5)C4=O)=O)cc3)C1=O)cc(cc2)C(=O)*,0.6779996782935337
c1(N2C(c3c(C2=O)cc(cc3)*)=O)ccc(cc1)-c1ccc(-c2ccc(cc2)N2C(=O)c3c(ccc(c3)C(=O)*)C2=O)cc1,0.6779996782935337
O=C1c2cc(ccc2C(=O)N1c1ccc(cc1)-c1ccc(-c2ccc(N3C(c4c(C3=O)ccc(c4)C(=O)*)=O)cc2)cc1)*,0.6779996782935337
c1c2C(=O)N(C(c2ccc1C(*)=O)=O)c1ccc(cc1)-c1ccc(-c2ccc(N3C(c4c(ccc(*)c4)C3=O)=O)cc2)cc1,0.6779996782935337
c1cc(ccc1N1C(=O)c2cc(C(=O)*)ccc2C1=O)-c1ccc(-c2ccc(cc2)N2C(c3cc(ccc3C2=O)*)=O)cc1,0.6779996782935337
c1cc2c(cc1C(=O)*)C(=O)N(C2=O)c1ccc(-c2ccc(-c3ccc(N4C(=O)c5cc(*)ccc5C4=O)cc3)cc2)cc1,0.6779996782935337
*c1ccc2C(=O)N(C(c2c1)=O)c1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(C(=O)*)cc5C4=O)cc3)cc2)cc1,0.6779996782935337
*C(=O)C1=CC=C2C(=O)N(C3=CC=C(C4=CC=C(C5=CC=C(N6C(=O)C7=CC=C(*)C=C7C6=O)C=C5)C=C4)C=C3)C(=O)C2=C1,0.6779996782935337
*Nc1ccc(CC(*)=O)cc1,0.45188930371612557
c1c(N*)ccc(CC(=O)*)c1,0.45188930371612557
C(C(=O)*)c1ccc(cc1)N*,0.45188930371612557
C(C(*)=O)c1ccc(N*)cc1,0.45188930371612557
N(*)c1ccc(CC(=O)*)cc1,0.45188930371612557
c1(N*)ccc(CC(=O)*)cc1,0.45188930371612557
c1c(N*)ccc(c1)CC(=O)*,0.45188930371612557
O=C(*)Cc1ccc(N*)cc1,0.45188930371612557
*Nc1ccc(CC(=O)*)cc1,0.45188930371612557
c1(ccc(N*)cc1)CC(*)=O,0.45188930371612557
*NC1=CC=C(CC(*)=O)C=C1,0.45188930371612557
